student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,attendance_percentage,ct1_score,ct2_score,assignment_average,quiz_average,lms_login_frequency,lms_resource_access,late_submission_count,academic_trend,academic_risk
STU3164,6,15.0,6,7,127.7,64.9,46.5,63.1,61.3,56.4,5.4,73.0,5,Declining,0.0
STU3165,5,13.6,5,9,117.5,68.6,59.5,47.2,50.7,68.6,3.4,53.4,4,Declining,0.0
STU3166,5,12.857142857142858,5,12,128.4,64.9,46.4,56.8,52.2,44.5,0.0,49.7,4,Declining,0.0
STU3167,2,14.5,6,7,124.1,75.2,36.9,52.5,44.3,67.7,4.9,39.9,5,Improving,1.0
STU3168,3,10.666666666666666,5,7,140.9,59.5,39.3,39.1,49.8,56.5,1.2,40.6,3,Stable,1.0
STU3169,6,13.428571428571429,6,7,126.2,65.7,41.1,54.2,55.6,29.9,4.6,22.8,4,Stable,1.0
STU3170,7,11.716666666666663,7,12,120.5,80.9,57.6,49.5,46.4,43.5,3.1,51.0,3,Stable,0.0
STU3171,4,12.0,5,11,121.1,72.8,64.6,57.6,57.7,79.6,4.3,42.2,4,Stable,0.0
STU3172,5,13.2,6,11,123.7,65.0,49.6,47.9,30.4,52.4,2.7,54.0,3,Stable,1.0
STU3173,5,12.2,6,7,116.9,69.1,62.9,45.0,64.6,41.7,3.7,40.2,7,Declining,1.0
STU3174,5,12.58,7,11,100.0,81.0,44.6,34.8,40.5,42.9,1.8,57.2,2,Declining,0.0
STU3175,5,11.333333333333334,6,9,120.2,54.0,48.9,79.6,63.9,50.5,3.7,48.1,2,Stable,
STU3176,0,0.0,7,9,153.8,47.2,57.8,33.9,47.4,50.3,2.1,4.3,6,Declining,1.0
STU3177,6,12.428571428571429,7,9,120.1,61.7,49.8,41.3,65.2,49.7,4.7,53.2,5,Stable,0.0
STU3178,6,13.0,6,6,128.1,68.0,64.8,62.2,43.8,44.5,3.3,64.9,7,Declining,1.0
STU3179,7,14.535714285714286,8,8,126.8,75.7,45.7,59.6,55.2,28.9,4.5,69.2,3,Stable,0.0
STU3180,5,11.2,7,8,125.7,58.8,49.6,59.5,56.2,41.0,3.2,36.4,4,Declining,
STU3181,6,16.0,6,6,146.2,60.4,44.1,65.3,61.6,47.8,4.7,33.3,5,Stable,0.0
STU3182,5,13.142857142857142,6,13,140.0,56.0,53.0,68.4,63.7,58.0,4.4,69.3,6,Stable,1.0
STU3183,11,11.6875,14,23,134.5,62.6,60.6,47.9,66.7,64.1,5.6,66.4,2,Stable,0.0
STU3184,4,10.5,5,11,137.0,59.0,58.0,53.6,57.1,68.2,2.1,33.9,5,Declining,
STU3185,6,13.833333333333334,6,9,107.5,49.7,46.1,37.1,61.0,40.6,3.9,41.5,5,Declining,0.0
STU3186,0,0.0,5,0,112.2,50.5,33.0,34.3,46.8,39.6,2.3,30.4,5,Declining,1.0
STU3187,0,0.0,5,13,128.2,47.9,51.2,48.0,41.9,41.7,4.4,45.4,6,Declining,1.0
STU3188,0,0.0,7,9,126.8,54.6,21.8,28.6,52.7,27.3,4.5,26.7,5,Declining,1.0
STU3189,1,10.0,5,10,132.1,75.7,16.0,75.5,48.8,59.0,1.6,21.8,7,Declining,1.0
STU3190,0,0.0,0,0,110.0,42.3,27.2,38.2,23.1,58.5,1.3,1.3,3,Declining,1.0
STU3191,0,0.0,6,9,100.0,64.0,43.7,17.6,53.7,39.5,0.0,19.5,5,Declining,1.0
STU3192,4,12.6,6,7,114.3,78.4,51.0,61.5,58.0,46.3,6.3,37.4,5,Stable,1.0
STU3193,3,11.25,5,10,116.4,71.7,37.0,78.1,50.5,68.5,3.9,31.1,4,Stable,
STU3194,7,12.375,7,13,116.9,70.0,54.2,29.5,57.4,60.4,4.7,75.6,5,Declining,1.0
STU3195,7,10.714285714285714,10,15,128.2,77.0,47.8,63.8,70.4,39.5,3.5,29.4,4,Stable,
STU3196,0,0.0,6,6,127.0,60.7,17.1,27.0,41.8,36.5,2.1,20.0,6,Declining,1.0
STU3197,5,12.0,6,14,140.0,74.8,47.4,53.8,69.8,49.0,5.2,84.0,5,Declining,
STU3198,5,12.6,5,6,120.0,66.4,59.7,38.0,58.7,42.5,2.5,38.9,4,Stable,0.0
STU3199,0,0.0,6,7,110.0,47.2,32.7,49.3,37.3,29.4,0.8,31.1,3,Declining,1.0
STU3200,7,12.84142857142857,8,8,127.0,76.3,34.8,52.2,42.9,46.7,3.7,75.1,7,Stable,0.0
STU3201,0,0.0,6,6,159.5,76.5,56.6,52.8,41.7,48.6,2.1,29.4,8,Declining,1.0
STU3202,6,14.166666666666666,6,7,135.2,64.3,41.1,43.7,69.2,51.3,4.7,59.8,5,Stable,0.0
STU3203,6,12.166666666666666,6,7,122.8,66.1,55.9,51.9,48.9,54.3,3.8,41.8,4,Declining,
STU3204,4,10.8,6,12,118.0,65.4,59.3,24.5,56.4,62.9,2.6,36.0,5,Declining,1.0
STU3205,6,13.0,6,6,123.6,54.5,57.0,86.1,70.4,50.2,3.4,28.4,2,Declining,1.0
STU3206,0,0.0,5,0,111.0,48.2,32.2,61.0,22.3,23.6,2.2,26.7,4,Declining,1.0
STU3207,5,13.0,5,5,144.6,68.1,29.1,80.1,58.1,64.2,4.6,56.9,8,Declining,0.0
STU3208,6,11.571428571428571,6,8,111.8,64.9,65.1,72.4,59.8,48.4,5.0,80.4,2,Stable,1.0
STU3209,4,11.5,6,6,122.1,64.4,35.0,44.9,56.0,72.4,3.2,40.5,4,Declining,1.0
STU3210,5,11.0,6,8,119.9,65.0,61.4,52.2,36.0,63.8,2.8,67.5,5,Stable,0.0
STU3211,6,17.11111111111111,6,10,130.0,68.1,69.3,62.5,51.0,63.9,3.3,72.0,4,Declining,0.0
STU3212,0,0.0,0,0,118.4,48.9,20.3,42.5,19.1,40.7,3.4,18.9,6,Declining,
STU3213,6,12.571428571428571,6,9,112.6,69.8,37.2,41.9,42.0,67.4,3.4,53.1,4,Declining,0.0
STU3214,0,0.0,6,6,150.0,58.2,31.2,25.2,49.2,41.8,1.2,31.8,6,Declining,1.0
STU3215,6,14.5,6,7,165.8,60.2,64.4,40.3,53.0,29.1,4.2,33.7,6,Stable,0.0
STU3216,6,13.5,6,6,101.7,69.9,45.2,50.2,63.6,53.0,5.9,49.4,5,Declining,0.0
STU3217,5,11.2,6,9,124.3,60.0,51.1,49.2,61.0,58.9,2.6,37.4,5,Declining,1.0
STU3218,3,10.666666666666666,5,10,122.1,68.9,42.0,45.6,40.3,38.1,4.2,43.9,2,Declining,0.0
STU3219,9,11.0,13,15,134.7,67.5,63.6,60.2,58.8,87.0,3.6,53.2,5,Improving,
STU3220,0,0.0,1,2,154.5,58.4,27.7,21.7,24.4,36.5,2.2,29.6,6,Declining,1.0
STU3221,1,10.0,5,5,128.8,63.0,36.3,37.7,51.6,54.0,4.1,34.2,4,Declining,1.0
STU3222,5,12.36,7,14,106.0,65.7,39.4,45.6,59.1,67.7,5.3,36.4,7,Improving,1.0
STU3223,6,15.25,6,8,146.2,70.4,41.4,66.9,54.7,63.1,3.5,28.9,2,Stable,0.0
STU3224,0,0.0,5,5,116.9,62.2,48.5,41.1,23.8,37.4,3.0,44.9,6,Declining,1.0
STU3225,1,13.0,5,8,118.2,64.6,43.6,55.0,36.6,54.9,3.7,47.5,6,Declining,1.0
STU3226,8,13.81375,8,8,105.7,68.9,43.2,46.4,82.9,54.0,4.7,71.5,4,Stable,0.0
STU3227,6,13.285714285714286,6,8,126.9,63.8,32.4,56.0,61.8,53.2,5.4,50.9,1,Stable,0.0
STU3228,4,11.5,6,11,150.0,50.3,46.5,43.4,50.3,38.0,2.8,49.3,7,Declining,
STU3229,7,11.9625,7,8,108.4,66.8,42.4,46.4,64.9,51.0,4.8,48.8,2,Stable,0.0
STU3230,6,13.683333333333332,7,9,114.2,56.8,40.8,60.4,70.7,40.3,4.2,48.4,2,Stable,0.0
STU3231,7,14.985714285714286,8,8,140.0,63.6,45.5,50.0,69.7,56.4,5.6,59.8,5,Stable,0.0
STU3232,4,11.25,5,8,142.5,57.4,50.5,50.8,50.6,46.2,4.1,44.1,3,Declining,
STU3233,4,12.5,6,8,126.5,59.3,36.2,49.9,50.1,58.1,3.5,64.5,4,Stable,0.0
STU3234,0,0.0,6,0,111.3,49.8,31.3,23.9,48.0,20.1,3.0,50.7,5,Declining,1.0
STU3235,7,13.78,7,10,125.1,71.6,64.7,50.1,54.6,44.6,3.4,74.9,4,Declining,0.0
STU3236,7,13.805,7,10,126.3,70.4,47.4,50.3,68.9,44.8,3.6,78.5,6,Stable,0.0
STU3237,5,13.8,5,7,142.2,67.1,39.1,50.3,56.1,53.6,3.0,35.3,2,Stable,0.0
STU3238,3,12.666666666666666,5,7,110.2,74.2,61.9,30.6,60.6,48.3,2.8,66.9,5,Stable,
STU3239,7,14.424285714285714,7,7,127.0,92.2,53.1,48.4,67.4,69.0,0.8,56.8,1,Stable,0.0
STU3240,6,13.166666666666666,6,7,128.6,70.5,50.1,66.2,42.3,54.6,3.3,54.5,7,Declining,0.0
STU3241,3,10.666666666666666,5,10,130.4,70.9,54.2,56.2,53.0,50.1,3.4,36.5,3,Declining,
STU3242,14,12.071428571428571,16,20,134.4,74.0,59.2,58.4,73.9,48.8,5.7,57.9,4,Stable,0.0
STU3243,3,10.25,6,10,100.0,68.6,48.5,36.5,43.2,46.3,2.3,13.8,5,Declining,1.0
STU3244,8,14.11,8,8,133.0,55.3,36.0,59.1,52.2,40.6,3.6,64.9,4,Stable,0.0
STU3245,5,12.4,6,9,126.7,44.0,41.0,65.6,66.3,58.9,3.6,48.3,4,Declining,1.0
STU3246,6,12.0,6,7,129.0,48.9,73.6,72.5,69.7,63.1,4.7,43.9,2,Stable,1.0
STU3247,6,14.833333333333334,6,6,133.7,62.3,41.0,50.2,21.2,37.1,4.3,74.7,6,Stable,0.0
STU3248,6,15.428571428571429,6,7,122.2,78.7,54.9,44.4,69.0,56.4,4.6,55.6,2,Improving,0.0
STU3249,5,11.6,5,7,128.9,67.1,71.0,58.8,30.1,50.8,4.7,36.2,4,Declining,0.0
STU3250,6,14.166666666666666,6,6,154.4,63.8,61.2,60.2,55.3,69.2,4.6,53.6,3,Improving,0.0
STU3251,1,9.8,7,9,130.0,66.5,48.9,48.5,35.4,35.7,2.4,69.5,6,Stable,1.0
STU3252,4,10.714285714285714,5,12,113.0,67.3,39.6,44.6,47.1,42.1,5.6,47.0,8,Declining,0.0
STU3253,0,0.0,5,7,123.3,44.9,28.6,23.3,42.0,42.1,0.0,43.5,5,Declining,1.0
STU3254,3,12.333333333333334,6,13,130.0,68.6,46.1,60.9,58.5,46.0,4.7,39.0,5,Declining,1.0
STU3255,6,13.0,6,13,101.3,73.7,57.0,66.7,70.3,49.6,4.5,61.4,6,Declining,0.0
STU3256,4,11.4,5,7,113.7,81.2,64.3,47.7,39.0,45.6,5.1,51.8,6,Declining,0.0
STU3257,6,12.766666666666666,7,7,138.8,65.6,53.3,75.4,66.6,60.0,3.6,52.5,4,Stable,0.0
STU3258,5,12.6,6,11,140.0,79.5,44.6,57.3,51.9,67.0,3.2,44.7,4,Declining,0.0
STU3259,7,13.0,7,8,130.0,63.8,51.9,54.0,53.5,53.9,2.7,49.9,6,Improving,0.0
STU3260,6,14.316666666666668,7,7,132.5,85.7,59.4,42.0,73.2,51.7,2.7,26.0,1,Stable,0.0
STU3261,4,12.75,5,7,117.4,60.3,54.2,32.7,61.9,60.1,3.5,26.0,6,Stable,0.0
STU3262,5,13.4,5,5,109.8,71.0,48.3,48.1,37.6,55.7,2.8,28.3,3,Declining,0.0
STU3263,0,0.0,6,6,116.5,57.9,22.5,43.3,40.0,40.7,1.2,8.3,6,Declining,1.0
STU3264,4,15.75,5,6,165.2,78.6,65.4,83.5,48.1,67.9,2.7,49.1,4,Stable,0.0
STU3265,5,12.4,6,9,113.0,76.5,47.9,54.8,49.9,40.2,5.0,43.8,3,Stable,1.0
STU3266,6,11.5,6,8,123.3,57.3,53.9,61.1,52.9,49.8,2.9,35.5,5,Stable,0.0
STU3267,5,13.4,5,5,116.7,63.1,43.1,44.3,59.1,41.4,4.3,69.7,4,Stable,0.0
STU3268,3,11.666666666666666,5,9,110.0,81.1,40.3,54.2,39.6,44.3,3.4,44.1,6,Declining,
STU3269,0,0.0,7,0,118.9,55.8,41.0,38.9,37.8,22.7,2.4,43.3,5,Declining,1.0
STU3270,7,13.285714285714286,8,11,103.6,74.0,38.6,45.4,52.8,51.0,3.8,32.9,2,Declining,1.0
STU3271,4,11.5,6,10,122.7,56.1,35.6,68.6,56.8,56.0,4.5,55.6,5,Stable,1.0
STU3272,8,13.25,9,11,113.5,66.1,72.7,56.0,56.9,24.7,4.9,70.9,4,Stable,0.0
STU3273,11,12.25,14,24,128.2,64.9,68.3,74.6,70.1,55.9,6.0,67.0,6,Declining,0.0
STU3274,6,12.0,7,8,120.0,73.3,56.4,54.5,57.2,52.2,3.0,45.1,4,Stable,
STU3275,1,12.0,6,10,130.0,69.2,34.5,46.4,57.0,46.2,2.4,42.2,5,Declining,1.0
STU3276,13,10.923076923076923,15,15,110.0,79.9,60.3,51.2,62.4,39.0,4.0,65.2,2,Stable,0.0
STU3277,10,12.0,12,12,117.7,60.0,54.6,54.3,46.7,68.6,4.4,58.1,4,Stable,1.0
STU3278,5,13.714285714285714,5,10,99.6,70.9,47.0,72.8,51.6,65.4,4.6,69.3,2,Declining,0.0
STU3279,1,10.0,5,8,117.9,62.1,44.3,37.6,42.6,61.4,2.4,29.7,5,Stable,1.0
STU3280,2,10.333333333333334,6,18,113.0,44.1,30.9,59.0,59.2,43.5,3.7,61.8,3,Declining,0.0
STU3281,7,12.728571428571428,7,8,124.4,70.6,28.0,52.1,64.4,56.8,3.8,58.2,5,Stable,0.0
STU3282,12,13.333333333333334,15,22,140.0,81.9,63.4,69.9,61.2,52.4,4.4,66.0,3,Stable,1.0
STU3283,9,12.22222222222222,11,20,132.4,81.6,57.9,61.5,60.1,44.7,4.3,55.2,5,Stable,
STU3284,6,11.333333333333334,6,7,124.0,65.2,53.7,37.7,38.2,39.2,5.5,66.8,3,Stable,0.0
STU3285,4,11.0,5,8,132.0,70.9,58.1,53.8,48.4,53.3,4.5,35.1,5,Declining,
STU3286,5,13.8,5,5,149.8,70.4,57.7,80.6,29.7,63.5,5.1,34.8,4,Stable,0.0
STU3287,1,12.0,7,16,160.0,57.8,66.1,55.0,59.9,65.8,3.9,48.0,4,Declining,1.0
STU3288,4,11.25,6,9,114.6,57.3,63.4,63.3,74.9,50.7,5.7,38.5,6,Declining,1.0
STU3289,4,10.5,5,6,120.0,63.4,48.8,54.7,46.3,42.1,4.5,51.8,4,Declining,0.0
STU3290,18,11.555555555555555,18,20,100.0,71.9,65.1,75.7,67.4,63.2,3.4,96.0,1,Improving,0.0
STU3291,1,14.0,6,13,128.5,65.4,52.2,43.9,57.1,63.2,4.5,50.4,5,Declining,1.0
STU3292,1,13.0,6,17,113.0,61.2,30.9,50.8,41.3,70.8,4.0,51.9,7,Declining,1.0
STU3293,2,11.0,6,13,150.8,65.3,58.9,61.4,50.1,64.1,4.2,70.8,4,Declining,1.0
STU3294,7,13.68142857142857,8,8,130.8,58.9,60.7,52.5,61.3,68.4,2.3,60.6,4,Stable,
STU3295,6,12.1,7,11,114.5,78.5,32.0,67.8,56.7,70.1,2.1,68.4,4,Stable,
STU3296,4,10.5,6,8,114.8,49.4,67.0,39.4,52.5,51.4,3.4,43.7,6,Stable,0.0
STU3297,5,11.94,7,10,126.2,64.9,45.7,54.5,51.1,56.1,1.6,50.1,5,Declining,
STU3298,4,12.86,7,11,129.0,63.9,49.4,50.7,45.9,65.5,4.6,41.0,4,Stable,1.0
STU3299,6,14.25,6,10,110.5,66.3,51.9,88.2,63.3,61.5,4.2,61.5,3,Stable,0.0
STU3300,0,0.0,7,0,132.5,48.2,32.9,33.3,57.6,48.4,4.3,37.1,5,Declining,1.0
STU3301,0,0.0,0,0,130.7,42.9,63.7,43.0,19.9,30.7,2.4,40.6,7,Declining,1.0
STU3302,7,13.894285714285711,7,7,130.4,69.4,50.6,32.8,35.1,72.2,4.9,61.3,3,Stable,0.0
STU3303,7,13.46875,7,8,124.3,65.7,49.6,42.5,44.3,49.3,4.7,52.5,2,Stable,0.0
STU3304,5,13.6,5,5,132.6,69.0,51.7,58.1,50.2,66.7,3.9,60.1,4,Stable,0.0
STU3305,6,14.666666666666666,6,6,146.7,54.0,43.2,53.2,53.7,54.0,4.2,76.5,3,Declining,0.0
STU3306,6,13.666666666666666,6,6,130.1,80.4,56.0,52.6,56.8,47.9,3.9,55.2,3,Stable,0.0
STU3307,10,13.3,12,22,120.0,69.7,48.2,57.2,61.2,35.6,1.7,40.7,4,Improving,0.0
STU3308,11,13.454545454545457,11,13,121.3,45.8,63.7,58.5,58.8,56.6,5.9,45.4,4,Stable,0.0
STU3309,8,13.41625,8,8,133.3,69.4,41.8,36.8,69.9,41.1,5.5,59.3,3,Stable,0.0
STU3310,0,0.0,7,0,110.5,51.2,28.0,37.0,30.7,26.9,3.0,17.0,4,Declining,1.0
STU3311,6,11.333333333333334,6,6,102.5,56.3,38.5,50.9,62.9,58.6,3.8,43.2,4,Stable,0.0
STU3312,6,16.0,6,8,150.9,78.0,48.4,70.5,77.4,38.2,4.0,48.4,1,Stable,1.0
STU3313,5,11.0,6,8,106.6,72.2,28.3,62.7,38.4,66.5,2.3,55.5,3,Declining,
STU3314,6,12.857142857142858,6,8,118.3,69.1,22.8,21.2,35.7,84.2,2.4,76.6,3,Stable,
STU3315,0,0.0,5,5,117.9,56.1,31.9,29.9,42.5,32.9,1.4,8.6,6,Declining,1.0
STU3316,5,14.8,5,5,135.0,70.7,34.0,77.1,62.0,68.7,4.2,68.6,4,Stable,0.0
STU3317,1,13.0,5,7,120.0,50.9,68.6,61.6,51.7,33.1,3.9,61.7,4,Stable,1.0
STU3318,0,0.0,0,0,167.1,56.5,30.7,43.9,18.7,42.8,1.4,34.0,4,Declining,0.0
STU3319,4,10.0,9,14,115.8,74.2,57.4,45.9,35.5,55.2,2.0,45.4,2,Stable,1.0
STU3320,5,11.2,6,11,141.2,73.5,54.0,62.2,48.5,89.2,2.9,61.8,6,Declining,0.0
STU3321,6,11.833333333333334,6,8,118.4,57.4,38.5,36.1,58.6,48.7,3.7,52.5,3,Stable,0.0
STU3322,0,0.0,5,0,134.3,56.5,30.0,31.2,36.5,43.5,0.1,27.6,6,Declining,1.0
STU3323,2,10.5,5,8,128.7,53.8,55.6,53.8,52.5,46.7,3.5,18.4,4,Declining,1.0
STU3324,5,12.5,5,8,116.1,66.9,59.1,61.2,56.0,48.4,5.7,58.2,6,Declining,1.0
STU3325,0,0.0,0,0,100.0,49.0,45.4,40.6,49.3,36.3,1.0,50.9,6,Declining,1.0
STU3326,5,11.0,10,10,118.8,58.0,42.1,57.7,41.7,49.7,6.2,29.1,3,Declining,
STU3327,9,12.333333333333334,10,14,130.0,71.3,62.2,60.2,58.8,49.2,3.4,43.6,5,Stable,0.0
STU3328,0,0.0,6,9,150.0,50.1,29.1,35.6,55.6,42.5,1.9,24.7,4,Declining,1.0
STU3329,1,17.0,5,14,116.0,60.1,64.3,71.2,47.3,43.3,4.5,48.7,4,Stable,
STU3330,5,11.0,5,5,99.0,67.3,61.0,74.5,46.4,46.5,3.5,38.2,0,Declining,
STU3331,5,11.142857142857142,6,11,132.0,53.3,33.8,52.7,54.4,75.3,1.7,69.4,5,Stable,0.0
STU3332,5,12.166666666666666,8,19,125.0,64.0,55.6,41.2,44.8,52.8,4.2,83.0,3,Stable,1.0
STU3333,2,11.0,5,9,116.2,50.9,34.1,47.4,39.3,60.1,3.5,49.6,4,Declining,1.0
STU3334,1,11.0,5,8,100.0,51.7,56.2,50.3,46.5,47.6,2.9,35.0,7,Declining,1.0
STU3335,4,13.25,6,10,132.9,75.0,37.5,27.5,51.8,62.2,3.9,53.7,3,Declining,0.0
STU3336,0,0.0,6,7,132.5,52.4,39.9,55.1,48.4,36.9,2.6,14.5,5,Declining,
STU3337,2,12.5,6,17,140.0,59.1,58.6,45.1,44.1,20.7,2.6,46.4,2,Declining,1.0
STU3338,7,12.142857142857142,10,10,100.1,73.6,53.5,45.8,56.0,54.1,4.6,61.7,4,Stable,1.0
STU3339,3,12.0,5,8,128.2,77.1,59.1,47.7,64.6,38.9,2.8,58.2,4,Declining,1.0
STU3340,4,11.25,6,6,133.4,66.2,52.3,46.1,64.0,47.2,5.4,56.6,6,Declining,
STU3341,0,0.0,4,8,136.1,64.0,55.0,39.9,40.0,47.4,3.4,24.5,6,Declining,1.0
STU3342,5,12.4,6,7,123.0,61.1,37.5,63.2,55.9,74.5,2.6,52.9,5,Declining,
STU3343,6,12.833333333333334,6,6,130.3,66.6,47.2,70.1,45.9,36.8,5.3,47.1,5,Stable,0.0
STU3344,1,13.0,5,7,153.7,63.6,24.7,60.2,54.2,47.0,3.9,60.1,5,Declining,
STU3345,5,12.0,7,7,142.5,67.9,46.8,42.1,69.0,52.6,4.3,56.7,4,Stable,1.0
STU3346,2,12.0,6,13,114.6,71.8,34.5,50.4,65.2,51.4,3.3,73.1,5,Declining,1.0
STU3347,0,0.0,7,18,108.5,45.0,21.1,42.0,42.2,41.2,1.9,38.5,7,Declining,1.0
STU3348,0,0.0,5,0,140.0,47.9,16.3,41.7,43.5,44.8,1.7,17.1,8,Declining,1.0
STU3349,6,11.375,6,10,120.0,61.9,45.5,60.1,47.0,47.9,2.7,33.4,8,Declining,0.0
STU3350,2,12.0,6,15,120.0,56.6,52.0,52.9,43.1,48.7,1.3,51.0,3,Declining,1.0
STU3351,6,11.833333333333334,6,6,127.6,67.5,56.7,52.9,50.5,57.6,3.0,16.3,5,Declining,
STU3352,1,12.0,6,17,140.0,65.7,60.5,62.4,54.6,42.1,2.7,41.8,4,Declining,1.0
STU3353,3,12.0,6,7,111.3,64.6,60.0,50.1,59.4,43.7,2.2,39.4,5,Declining,1.0
STU3354,6,12.714285714285714,6,7,131.0,63.0,38.3,66.3,54.2,52.9,4.6,40.4,5,Declining,0.0
STU3355,8,15.3,8,8,139.5,79.7,47.0,68.7,63.0,50.4,4.6,59.9,4,Improving,0.0
STU3356,2,11.5,8,12,110.0,65.5,50.4,68.6,26.2,38.5,2.7,31.9,3,Stable,1.0
STU3357,1,13.0,5,12,130.0,62.8,51.0,54.1,53.7,37.5,3.1,24.2,4,Declining,
STU3358,0,0.0,6,12,115.0,56.7,53.4,57.1,35.4,39.2,2.5,39.7,7,Declining,1.0
STU3359,0,0.0,7,0,154.3,61.0,31.5,34.4,27.5,54.4,1.1,24.4,5,Declining,1.0
STU3360,4,11.0,5,8,135.0,65.9,58.1,56.0,56.8,55.6,0.5,53.4,3,Stable,
STU3361,3,12.666666666666666,6,7,115.2,57.6,47.5,61.4,67.1,39.8,5.0,51.5,4,Declining,1.0
STU3362,6,13.5,6,6,130.6,80.7,56.7,43.2,55.3,72.8,3.8,61.0,2,Stable,0.0
STU3363,5,12.0,5,7,117.4,69.0,55.1,48.7,62.5,46.3,4.0,53.6,3,Declining,0.0
STU3364,0,0.0,5,6,150.0,46.4,35.6,30.9,36.6,57.9,2.3,39.8,9,Declining,1.0
STU3365,5,11.8,6,8,131.3,50.7,38.7,52.7,74.2,51.5,2.0,75.8,3,Declining,1.0
STU3366,2,11.5,6,12,120.4,69.3,51.4,44.7,35.9,53.4,2.6,52.4,5,Declining,1.0
STU3367,2,11.5,5,11,113.6,74.0,55.7,52.3,50.5,45.7,3.4,55.6,3,Declining,
STU3368,6,14.616666666666667,7,7,125.0,70.9,54.7,55.5,63.9,51.6,3.8,56.2,5,Stable,0.0
STU3369,7,14.06,8,8,132.3,72.6,20.8,53.6,56.6,72.3,2.7,26.8,3,Declining,
STU3370,4,11.0,6,9,142.7,69.4,46.9,53.8,66.2,48.9,4.0,46.5,6,Stable,1.0
STU3371,0,0.0,5,0,130.0,55.0,43.1,29.8,19.3,49.3,2.7,50.1,6,Declining,1.0
STU3372,7,12.192307692307692,14,22,120.8,54.6,42.8,47.2,56.2,56.8,3.7,63.3,3,Stable,0.0
STU3373,6,12.833333333333334,6,6,130.3,60.6,64.6,40.5,52.4,52.3,5.1,45.1,4,Declining,0.0
STU3374,5,12.875,5,8,119.9,72.2,43.9,32.8,53.4,60.7,4.4,57.2,4,Stable,0.0
STU3375,6,12.166666666666666,6,6,110.5,70.5,47.4,46.1,38.6,51.7,4.3,34.9,5,Stable,0.0
STU3376,6,13.428571428571429,6,11,160.0,65.5,55.5,62.5,53.1,45.4,3.4,64.4,3,Stable,0.0
STU3377,6,14.5,6,6,118.6,62.7,42.1,53.8,52.8,45.9,3.8,46.9,3,Stable,0.0
STU3378,7,12.142857142857142,7,7,112.3,67.9,63.2,55.4,57.8,61.0,4.9,55.5,2,Declining,0.0
STU3379,4,11.25,5,6,124.4,61.4,63.9,46.9,63.2,24.3,1.8,33.0,4,Stable,
STU3380,6,13.9,7,7,125.0,66.3,39.6,79.0,57.0,59.2,2.3,57.0,1,Stable,0.0
STU3381,3,13.766666666666666,7,12,105.8,66.6,48.7,55.9,58.3,35.6,3.3,15.1,2,Stable,1.0
STU3382,13,11.615384615384617,15,17,121.5,64.4,81.2,54.7,73.5,62.0,4.6,54.8,3,Stable,1.0
STU3383,6,15.166666666666666,6,6,134.2,73.9,66.9,44.1,68.6,71.6,4.0,43.5,5,Stable,0.0
STU3384,0,0.0,5,5,130.0,54.2,16.4,59.3,16.8,28.1,2.7,20.0,5,Declining,1.0
STU3385,2,14.5,5,10,122.8,69.1,64.3,36.5,61.6,58.6,4.0,0.0,7,Stable,
STU3386,5,10.8,6,9,108.7,65.3,8.6,43.2,61.0,65.2,3.7,39.2,5,Declining,0.0
STU3387,7,13.995714285714287,7,7,136.7,79.9,61.2,47.3,54.1,48.6,3.7,58.9,4,Declining,0.0
STU3388,6,13.285714285714286,6,8,119.1,71.0,42.2,55.1,51.0,46.5,4.9,39.8,2,Stable,0.0
STU3389,12,12.75,12,12,151.3,73.5,63.3,65.1,49.0,63.8,6.0,67.3,4,Declining,0.0
STU3390,2,10.5,6,15,108.3,66.5,50.7,51.6,31.9,64.9,3.1,60.4,5,Declining,
STU3391,7,12.714285714285714,7,7,127.4,83.5,54.3,51.3,64.2,81.9,4.4,57.9,3,Stable,0.0
STU3392,8,12.88625,8,8,124.0,67.2,60.9,40.1,64.4,46.7,3.8,60.8,4,Improving,0.0
STU3393,5,13.0,6,7,155.0,67.1,45.3,76.5,53.4,60.9,2.4,55.5,6,Stable,0.0
STU3394,5,12.2,5,7,114.0,66.2,43.4,56.7,60.9,46.8,1.7,58.8,5,Stable,0.0
STU3395,4,12.8,5,8,118.9,49.5,61.5,60.2,63.9,38.8,5.1,40.2,6,Declining,
STU3396,11,13.785714285714286,11,15,160.0,71.3,58.3,53.2,42.7,56.9,5.5,48.0,3,Declining,0.0
STU3397,0,0.0,5,5,126.1,63.6,28.9,35.2,43.2,35.9,2.6,18.4,3,Declining,
STU3398,8,14.50125,8,8,136.5,72.6,53.1,72.3,55.5,57.9,5.4,66.9,4,Declining,0.0
STU3399,6,14.35,7,7,122.3,79.2,50.0,29.8,60.5,60.0,3.1,41.5,4,Stable,0.0
STU3400,6,11.5,6,6,128.0,71.7,46.5,62.9,55.8,55.4,4.8,46.3,5,Stable,0.0
STU3401,6,11.714285714285714,6,8,156.5,69.8,56.5,51.2,62.1,67.7,4.2,45.0,4,Stable,0.0
STU3402,6,13.571428571428571,6,9,125.7,74.0,42.4,60.9,40.1,77.2,3.5,56.3,3,Stable,
STU3403,5,13.0,6,6,143.0,68.6,69.3,74.1,67.4,53.2,1.0,60.6,4,Declining,0.0
